Reported Date,Cal_Year,Cal_Month,Cal_DayOfMonth,Cal_DayOfWeek,Cal_DayOfWeekNum,IsWeekend,Cal_Quarter,AU_FY_Quarter,Season_SH,IsPublicHoliday_SA,IsLongWeekend,IsSchoolHoliday_SA,Suburb - Incident,Postcode - Incident,Offence Level 1 Description,Offence Level 2 Description,Offence Level 3 Description,Offence count,SEIFA_SAL_code,SEIFA_SAL_name,SEIFA_IRSD_SAL_decile,SEIFA_IRSAD_SAL_decile,SEIFA_IER_SAL_decile,SEIFA_IEO_SAL_decile
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,MORPHETT VALE,5162.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,2,40925.0,Morphett Vale,2.0,2.0,2.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,MORPHETT VALE,5162.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,3,40925.0,Morphett Vale,2.0,2.0,2.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,MOUNT BARKER,5251.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,40932.0,Mount Barker (SA),6.0,6.0,5.0,6.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,MOUNT BARKER,5251.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,40932.0,Mount Barker (SA),6.0,6.0,5.0,6.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,MOUNT COMPASS,5210.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,40941.0,Mount Compass,6.0,4.0,7.0,4.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,MOUNT GAMBIER,5290.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,40947.0,Mount Gambier,2.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,MOUNT GAMBIER,5290.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1,40947.0,Mount Gambier,2.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,MOUNT GAMBIER,5290.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1,40947.0,Mount Gambier,2.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,MOUNT GAMBIER,5290.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2,40947.0,Mount Gambier,2.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,MOUNT GAMBIER,5290.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,40947.0,Mount Gambier,2.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,MOUNT GAMBIER,5290.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,5,40947.0,Mount Gambier,2.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,MOUNT GAMBIER,5290.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1,40947.0,Mount Gambier,2.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,MUNNO PARA,5115.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,40979.0,Munno Para,1.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,MUNNO PARA,5115.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,40979.0,Munno Para,1.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,MUNNO PARA WEST,5115.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2,40981.0,Munno Para West,2.0,2.0,2.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,MUNNO PARA WEST,5115.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1,40981.0,Munno Para West,2.0,2.0,2.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,MURRAY BRIDGE,5253.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,40987.0,Murray Bridge,1.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,MURRAY BRIDGE,5253.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,40987.0,Murray Bridge,1.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,MURRAY BRIDGE,5253.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,2,40987.0,Murray Bridge,1.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,MURRAY BRIDGE,5253.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1,40987.0,Murray Bridge,1.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,NAILSWORTH,5083.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1,41003.0,Nailsworth,8.0,9.0,4.0,9.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,NEWTON,5074.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1,41029.0,Newton,5.0,6.0,3.0,6.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,NEW TOWN,5554.0,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1,41026.0,New Town (SA),2.0,1.0,2.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,NOARLUNGA CENTRE,5168.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,41034.0,Noarlunga Centre,2.0,2.0,1.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,NOARLUNGA CENTRE,5168.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1,41034.0,Noarlunga Centre,2.0,2.0,1.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,NOARLUNGA DOWNS,5168.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2,41035.0,Noarlunga Downs,2.0,2.0,2.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,NOARLUNGA DOWNS,5168.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,4,41035.0,Noarlunga Downs,2.0,2.0,2.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,NORTH ADELAIDE,5006.0,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1,41038.0,North Adelaide,8.0,10.0,2.0,10.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,NORTHFIELD,5085.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1,41050.0,Northfield,2.0,2.0,1.0,4.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,NORTH HAVEN,5018.0,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1,41043.0,North Haven (SA),6.0,5.0,5.0,4.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,NORTH HAVEN,5018.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,41043.0,North Haven (SA),6.0,5.0,5.0,4.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,NORTH HAVEN,5018.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,41043.0,North Haven (SA),6.0,5.0,5.0,4.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,NORWOOD,5067.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,41053.0,Norwood (SA),8.0,10.0,2.0,10.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,NORWOOD,5067.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,41053.0,Norwood (SA),8.0,10.0,2.0,10.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,OAKLANDS PARK,5046.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2,41067.0,Oaklands Park,2.0,3.0,1.0,6.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,OAKLANDS PARK,5046.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1,41067.0,Oaklands Park,2.0,3.0,1.0,6.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,O'HALLORAN HILL,5158.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,41061.0,O'Halloran Hill,7.0,6.0,5.0,6.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,ONKAPARINGA HILLS,5163.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1,41076.0,Onkaparinga Hills,8.0,7.0,9.0,5.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,OTTOWAY,5013.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,3,41081.0,Ottoway,1.0,1.0,1.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,OTTOWAY,5013.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1,41081.0,Ottoway,1.0,1.0,1.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,OTTOWAY,5013.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1,41081.0,Ottoway,1.0,1.0,1.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PARADISE,5075.0,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1,41101.0,Paradise (SA),5.0,5.0,3.0,6.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PARAFIELD GARDENS,5107.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,41103.0,Parafield Gardens,1.0,1.0,2.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PARAFIELD GARDENS,5107.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,41103.0,Parafield Gardens,1.0,1.0,2.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PARAFIELD GARDENS,5107.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1,41103.0,Parafield Gardens,1.0,1.0,2.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PARAFIELD GARDENS,5107.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,41103.0,Parafield Gardens,1.0,1.0,2.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PARA HILLS,5096.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,41096.0,Para Hills,2.0,2.0,3.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PARA HILLS,5096.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,3,41096.0,Para Hills,2.0,2.0,3.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PARA HILLS,5096.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1,41096.0,Para Hills,2.0,2.0,3.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PARA HILLS WEST,5096.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1,41097.0,Para Hills West,1.0,1.0,1.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PARALOWIE,5108.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,41105.0,Paralowie,1.0,1.0,2.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PARINGA,5340.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,41111.0,Paringa,3.0,2.0,3.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PASADENA,5042.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1,41120.0,Pasadena,7.0,8.0,5.0,8.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PENNINGTON,5013.0,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1,41136.0,Pennington,1.0,2.0,1.0,3.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PENNINGTON,5013.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1,41136.0,Pennington,1.0,2.0,1.0,3.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PORT ADELAIDE,5015.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2,41187.0,Port Adelaide,2.0,3.0,1.0,6.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PORT ADELAIDE,5015.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1,41187.0,Port Adelaide,2.0,3.0,1.0,6.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PORT ADELAIDE,5015.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,2,41187.0,Port Adelaide,2.0,3.0,1.0,6.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PORT ADELAIDE,5015.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1,41187.0,Port Adelaide,2.0,3.0,1.0,6.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PORT AUGUSTA,5700.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,41189.0,Port Augusta,1.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PORT AUGUSTA,5700.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2,41189.0,Port Augusta,1.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PORT AUGUSTA,5700.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1,41189.0,Port Augusta,1.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PORT AUGUSTA WEST,5700.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2,41190.0,Port Augusta West,2.0,2.0,1.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PORT AUGUSTA WEST,5700.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1,41190.0,Port Augusta West,2.0,2.0,1.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PORT AUGUSTA WEST,5700.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1,41190.0,Port Augusta West,2.0,2.0,1.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PORT ELLIOT,5212.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,41194.0,Port Elliot,4.0,3.0,3.0,4.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PORT HUGHES,5558.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1,41198.0,Port Hughes,5.0,5.0,4.0,5.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PORT LINCOLN,5606.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,4,41201.0,Port Lincoln,2.0,2.0,2.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PORT LINCOLN,5606.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1,41201.0,Port Lincoln,2.0,2.0,2.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PORT LINCOLN,5606.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1,41201.0,Port Lincoln,2.0,2.0,2.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PORT PIRIE,5540.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,41209.0,Port Pirie,1.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PORT PIRIE,5540.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1,41209.0,Port Pirie,1.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PROSPECT,5082.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,41220.0,Prospect (SA),8.0,9.0,4.0,10.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PROSPECT,5082.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1,41220.0,Prospect (SA),8.0,9.0,4.0,10.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PROSPECT,5082.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1,41220.0,Prospect (SA),8.0,9.0,4.0,10.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,PROSPECT,5082.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1,41220.0,Prospect (SA),8.0,9.0,4.0,10.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,REYNELLA,5161.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1,41253.0,Reynella,4.0,3.0,3.0,3.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,RICHMOND,5033.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,2,41256.0,Richmond (SA),4.0,5.0,1.0,7.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,RIDGEHAVEN,5097.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,2,41257.0,Ridgehaven,4.0,4.0,3.0,4.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,RIDLEYTON,5008.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1,41258.0,Ridleyton,3.0,5.0,1.0,8.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,RISDON PARK,5540.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1,41259.0,Risdon Park,1.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,RISDON PARK SOUTH,5540.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1,41260.0,Risdon Park South,3.0,2.0,2.0,2.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,ROSEWATER,5013.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,41276.0,Rosewater,2.0,2.0,1.0,3.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,ROSEWATER,5013.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1,41276.0,Rosewater,2.0,2.0,1.0,3.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,ROXBY DOWNS,5725.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1,41281.0,Roxby Downs,8.0,7.0,5.0,3.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,SALISBURY,5108.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2,41288.0,Salisbury (SA),1.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,SALISBURY,5108.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,3,41288.0,Salisbury (SA),1.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,SALISBURY DOWNS,5108.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2,41289.0,Salisbury Downs,1.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,SALISBURY DOWNS,5108.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,41289.0,Salisbury Downs,1.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,SALISBURY EAST,5109.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,41290.0,Salisbury East,1.0,1.0,2.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,SALISBURY EAST,5109.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1,41290.0,Salisbury East,1.0,1.0,2.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,SEAFORD HEIGHTS,5169.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1,41316.0,Seaford Heights,10.0,8.0,8.0,6.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,SEAFORD MEADOWS,5169.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1,41317.0,Seaford Meadows,4.0,4.0,3.0,4.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,SEAFORD RISE,5169.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,1,41318.0,Seaford Rise,4.0,3.0,4.0,3.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,SEATON,5023.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,41320.0,Seaton (SA),3.0,3.0,2.0,4.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,SEATON,5023.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1,41320.0,Seaton (SA),3.0,3.0,2.0,4.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,SEATON,5023.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,41320.0,Seaton (SA),3.0,3.0,2.0,4.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,SEFTON PARK,5083.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1,41326.0,Sefton Park,6.0,7.0,4.0,8.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,SEMAPHORE,5019.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,41329.0,Semaphore,6.0,7.0,4.0,8.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,SEMAPHORE,5019.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,41329.0,Semaphore,6.0,7.0,4.0,8.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,SEMAPHORE,5019.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,41329.0,Semaphore,6.0,7.0,4.0,8.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,SEMAPHORE PARK,5019.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,41330.0,Semaphore Park,2.0,3.0,1.0,5.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,SMITHFIELD,5114.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1,41346.0,Smithfield (SA),1.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,SMITHFIELD,5114.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,41346.0,Smithfield (SA),1.0,1.0,1.0,1.0
02/12/2024,2024,12,2,Monday,0,0,4,2,Summer,0,0,0,SMITHFIELD PLAINS,5114.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1,41347.0,Smithfield Plains,1.0,1.0,1.0,1.0
